,Professional,ProgramHobby,Country,University,EmploymentStatus,FormalEducation,MajorUndergrad,HomeRemote,CompanySize
49430,0,2,71,3,0,0,8,0,2
49432,0,0,132,1,0,3,8,0,0
49433,0,2,165,1,0,0,7,6,0
49436,0,3,165,1,0,6,0,2,7
49438,0,3,165,2,0,0,6,4,3
49440,0,2,165,1,0,0,7,4,7
49441,0,0,165,1,0,3,6,6,2
49443,0,3,145,1,0,3,13,6,4
49444,0,3,43,2,1,6,13,2,1
49445,0,2,165,3,0,0,11,0,2
49446,0,3,165,1,0,0,8,4,2
49447,0,0,165,1,0,3,11,4,0
49448,1,2,165,1,0,0,13,4,5
49449,0,3,165,1,0,0,8,4,4
49450,0,2,53,3,0,3,8,2,7
49451,0,3,165,1,0,6,8,3,2
49452,0,3,53,1,0,3,8,6,3
49453,0,2,131,1,0,0,8,0,5
49454,0,3,165,1,0,6,8,4,8
49456,0,3,125,2,1,0,8,0,3
49457,0,2,165,1,0,3,2,3,3
49458,1,2,140,2,1,6,8,6,4
49459,0,2,165,1,0,0,8,0,3
49461,0,1,81,1,0,0,8,0,3
49462,1,2,165,1,0,0,5,6,0
49463,0,2,127,1,0,3,3,3,3
49464,0,3,165,3,0,6,8,0,1
49465,0,3,165,1,0,0,6,2,4
49466,0,2,101,1,0,0,8,0,3
49467,0,0,165,1,0,0,3,4,8
49468,0,3,165,1,0,1,3,0,2
49471,0,2,165,1,0,0,4,0,3
49472,0,2,165,1,0,0,8,0,6
49473,0,3,165,1,0,0,0,0,0
49474,0,3,40,2,1,0,8,2,3
49476,0,1,165,1,0,0,8,0,7
49477,1,2,165,1,0,0,4,6,1
49478,0,2,165,1,0,0,8,6,2
49479,0,2,33,1,0,0,7,3,3
49481,0,3,165,1,0,0,8,5,7
49482,0,0,71,2,0,3,7,6,4
49483,0,2,71,0,0,0,8,0,2
49484,0,3,71,3,0,0,8,0,2
49486,0,2,80,1,0,0,2,6,4
49487,0,3,71,1,0,0,4,0,4
49488,0,1,46,1,0,0,8,6,4
49489,0,3,71,1,0,3,4,6,2
49490,0,2,11,1,0,0,7,6,3
49491,0,2,33,1,0,0,2,6,1
49492,0,3,71,1,0,0,8,6,4
49494,0,0,125,1,0,3,8,6,3
49495,0,2,53,1,0,3,6,6,3
49497,0,3,57,1,0,1,3,6,4
49499,0,3,115,1,0,0,6,6,1
49500,0,3,164,1,0,0,8,6,2
49501,0,2,132,1,0,4,6,6,3
49502,0,3,165,1,0,0,3,0,3
49504,1,3,70,2,0,0,8,4,0
49506,0,2,71,1,0,0,8,0,3
49507,1,2,71,3,0,0,7,4,3
49509,0,2,164,1,0,6,8,2,0
49510,0,3,125,1,1,0,8,0,4
49511,2,3,164,2,1,6,8,2,4
49512,0,3,71,3,0,3,6,0,4
49513,0,3,57,3,0,0,8,4,2
49514,0,3,9,1,1,4,6,6,7
49517,0,3,119,1,1,0,6,5,4
49518,0,3,132,1,0,3,11,6,5
49519,0,3,165,1,0,0,8,0,4
49520,0,2,162,1,0,3,3,1,0
49521,0,2,119,1,0,0,8,6,3
49522,0,2,76,1,0,0,5,0,4
49523,1,2,77,1,0,3,6,6,4
49524,0,0,12,1,0,3,6,0,4
49525,0,3,165,1,0,6,14,4,1
49526,0,3,165,1,0,0,11,3,0
49528,0,0,165,1,0,6,8,4,3
49529,0,2,164,1,0,0,8,0,1
49530,0,1,164,1,0,0,8,0,5
49531,0,3,165,1,0,0,8,2,6
49532,0,2,165,1,0,6,6,0,2
49533,0,1,85,1,0,0,8,2,1
49534,0,2,165,1,0,3,8,0,2
49535,0,2,33,2,0,6,6,6,1
49536,0,2,164,1,0,3,3,0,2
49537,0,2,165,1,0,3,5,4,4
49538,0,3,165,1,0,0,13,3,4
49539,0,2,45,1,0,0,8,0,0
49540,0,2,165,1,0,0,2,0,4
49542,0,2,165,1,0,0,8,2,4
49543,0,2,165,1,0,0,6,0,2
49545,0,2,165,1,0,6,13,2,4
49546,0,3,164,1,1,0,8,4,1
49547,1,2,145,1,0,6,8,2,4
49548,0,3,71,3,0,0,8,4,3
49549,1,3,165,3,0,0,8,0,2
49550,1,1,165,2,0,3,4,0,2
49551,0,3,165,1,0,6,8,2,7
49552,0,2,165,1,0,0,8,0,5
49555,0,3,165,1,0,0,8,6,2
49556,0,3,33,1,0,6,9,3,1
49558,0,2,164,1,0,6,4,0,4
49559,0,3,164,1,0,0,7,0,1
49560,0,3,119,1,0,0,8,4,4
49562,0,0,127,1,0,0,6,6,7
49563,0,0,165,1,0,0,8,0,2
49564,0,0,57,1,0,0,7,0,3
49565,0,0,165,1,0,0,4,0,4
49567,0,0,164,1,0,6,3,4,6
49569,0,2,165,1,0,0,8,6,3
49570,0,3,33,1,0,0,6,0,3
49571,2,2,164,2,0,6,8,6,2
49572,0,0,33,2,0,0,8,3,3
49573,0,2,53,3,1,0,7,6,0
49574,0,0,33,1,0,0,13,2,4
49577,0,2,165,1,0,0,8,6,6
49580,0,2,53,1,0,1,8,4,2
49581,0,0,27,1,0,3,8,0,3
49582,0,2,27,1,0,6,11,0,4
49583,1,0,165,1,0,6,8,3,1
49584,0,3,165,3,0,0,6,0,7
49585,0,2,164,1,0,0,8,0,5
49586,0,0,165,1,0,0,8,0,3
49587,0,2,159,1,0,0,8,6,3
49590,0,2,165,1,0,0,9,3,7
49591,1,2,164,1,0,3,13,4,0
49592,0,2,165,1,0,0,8,1,3
49593,0,3,165,1,0,3,9,6,0
49594,0,3,165,1,0,3,6,0,6
49595,1,1,101,1,0,1,3,4,2
49596,0,3,165,1,0,0,4,0,4
49597,0,3,165,1,0,0,6,4,6
49598,0,3,57,2,1,0,8,6,4
49599,0,2,165,1,0,0,2,4,3
49600,0,2,33,1,0,0,8,0,7
49601,1,3,164,2,0,3,13,0,4
49603,0,3,165,1,0,0,8,5,2
49604,0,2,11,1,0,3,8,4,4
49605,0,3,52,1,0,0,8,0,4
49607,0,2,165,1,0,1,3,0,2
49608,0,1,164,3,0,0,8,4,0
49609,0,3,71,1,0,3,6,0,3
49610,0,3,165,3,0,6,11,2,4
49611,3,2,165,1,0,6,8,6,0
49613,0,0,33,1,0,0,8,6,4
49614,0,1,165,1,0,6,9,2,4
49615,0,0,165,2,1,6,8,6,4
49616,0,1,165,1,0,3,6,6,1
49617,2,2,113,2,1,6,8,0,6
49618,2,2,71,1,0,0,8,4,3
49620,0,3,123,1,0,0,11,4,1
49621,0,2,110,1,0,3,4,6,3
49622,0,2,165,1,0,0,6,6,2
49623,2,3,165,3,1,6,13,3,7
49624,0,1,53,1,0,0,5,2,4
49625,0,3,42,1,0,6,8,3,1
49626,0,0,133,1,0,3,11,4,7
49627,0,1,57,2,0,0,8,6,4
49628,0,2,149,1,0,3,0,6,0
49630,0,2,53,1,0,3,8,6,2
49631,0,3,57,1,0,0,6,6,1
49634,0,2,53,3,0,0,7,0,7
49635,2,1,71,1,0,0,6,2,1
49637,0,2,159,2,0,0,6,3,2
49638,0,2,71,1,0,4,8,4,0
49640,0,0,71,1,0,0,8,6,3
49643,0,3,43,1,0,6,8,0,1
49644,0,0,149,1,0,3,0,6,4
49645,0,2,139,1,0,3,8,6,1
49646,0,2,67,1,0,0,8,0,4
49647,1,1,164,1,0,1,3,6,8
49648,0,2,77,3,0,6,8,6,4
49649,0,2,53,1,0,3,8,6,5
49651,0,0,145,1,0,3,8,6,4
49653,0,2,53,1,0,1,15,6,1
49654,0,2,110,1,0,3,8,0,0
49656,0,3,150,1,0,6,8,6,2
49657,0,1,145,1,0,4,7,3,7
49658,0,0,71,1,0,4,8,0,4
49659,0,2,68,1,0,0,8,6,6
49660,0,2,143,1,0,0,6,6,1
49661,1,3,164,1,0,1,3,0,0
49662,0,3,44,1,0,6,8,0,4
49664,0,3,164,1,0,0,6,6,3
49667,0,3,165,1,0,3,0,0,4
49670,0,2,33,1,0,0,8,0,5
49671,0,0,165,1,0,6,7,0,3
49673,1,2,164,1,0,6,8,6,4
49674,0,2,132,1,0,0,8,0,4
49676,0,2,165,1,0,0,3,1,1
49677,0,2,57,1,0,3,8,3,4
49678,0,2,75,1,0,3,15,3,2
49679,1,2,165,1,0,0,5,4,3
49680,0,2,117,1,0,0,8,6,4
49681,0,2,165,1,0,6,9,3,6
49682,0,3,165,1,0,0,8,0,1
49683,1,2,164,1,0,4,13,0,2
49684,0,0,165,1,0,3,6,6,5
49685,0,0,27,1,0,3,8,6,0
49686,2,2,33,3,0,6,8,4,2
49688,2,2,164,1,0,0,15,6,2
49689,0,3,165,1,0,0,6,2,3
49690,0,1,94,2,0,0,7,2,3
49693,0,3,164,1,0,3,8,4,2
49696,1,0,27,2,0,3,6,3,3
49697,0,0,165,3,0,3,15,5,2
49701,0,2,165,1,0,0,5,3,2
49702,0,3,165,1,0,1,8,0,2
49703,2,2,165,3,1,3,8,0,4
49704,0,2,125,1,0,3,15,6,8
49706,0,2,165,0,0,0,6,6,2
49708,0,2,165,1,0,0,8,4,2
49709,0,2,164,1,0,0,7,6,2
49710,1,0,149,1,0,3,8,6,2
49712,0,1,168,1,0,1,7,2,4
49713,0,2,165,1,0,0,8,3,1
49715,0,2,33,1,0,6,8,4,2
49717,0,3,165,1,0,0,2,2,1
49718,1,3,125,1,0,1,8,5,9
49720,0,0,165,1,0,3,8,0,2
49725,0,3,168,3,1,6,8,0,4
49726,0,2,11,1,0,0,13,0,5
49727,0,2,75,1,0,6,6,6,4
49728,0,3,165,1,0,0,7,3,2
49730,0,3,15,3,0,0,8,0,4
49732,0,2,37,1,0,0,6,0,6
49734,0,3,164,1,0,0,8,0,7
49735,1,0,71,1,0,0,4,6,3
49737,0,2,11,1,0,0,11,0,6
49738,1,3,57,1,0,3,11,0,2
49739,0,2,71,1,0,0,8,6,3
49741,0,2,164,1,0,0,5,6,4
49744,0,2,150,1,0,0,8,0,2
49745,0,2,57,2,0,3,8,2,0
49746,1,0,123,1,0,0,7,6,4
49747,0,2,57,2,1,6,8,6,1
49748,0,3,83,1,0,0,6,0,4
49749,0,2,68,2,0,3,8,0,6
49750,0,1,71,2,0,3,8,0,4
49751,0,3,131,1,0,0,0,0,6
49752,0,2,127,1,0,3,8,0,1
49753,0,2,165,1,0,0,4,0,3
49755,0,2,164,1,0,3,4,0,4
49757,0,2,33,1,0,6,8,6,6
49758,3,2,165,1,0,3,3,0,2
49760,1,1,33,1,0,1,3,0,3
49761,0,0,141,1,0,0,8,0,4
49762,0,3,57,1,0,3,8,0,2
49770,1,3,57,2,1,0,8,6,3
49772,0,3,164,1,0,0,3,0,4
49776,0,3,149,1,0,6,8,0,3
49778,0,3,165,1,0,6,8,1,3
49779,0,0,33,2,0,0,7,4,7
49782,0,3,72,1,0,0,8,4,4
49783,0,0,165,1,0,0,8,0,3
49784,1,0,71,1,0,0,8,6,2
49786,0,3,12,3,1,0,8,4,1
49789,1,2,131,1,0,6,4,4,6
49790,0,2,53,1,0,0,7,6,7
49792,0,2,40,2,0,3,8,0,0
49797,0,3,140,3,0,3,8,4,1
49798,0,3,71,1,0,0,8,0,2
49801,1,0,97,2,0,0,8,6,4
49803,2,1,165,2,1,0,8,0,7
49805,0,2,165,1,0,0,8,0,6
49807,0,2,33,3,0,0,12,0,4
49808,0,3,57,1,0,0,8,0,1
49810,0,3,164,1,0,0,8,0,2
49811,0,2,121,2,0,0,8,6,4
49813,0,2,33,1,0,0,8,3,3
49815,0,0,125,1,0,0,6,6,2
49816,0,1,53,1,0,3,8,0,7
49817,2,2,165,2,1,6,8,4,8
49818,0,2,164,1,0,6,9,0,7
49820,0,3,33,1,0,0,8,0,1
49821,0,2,164,1,0,0,9,0,4
49823,0,2,164,1,0,3,13,4,2
49825,0,2,45,3,0,0,8,0,0
49826,1,2,165,1,0,6,6,1,4
49828,1,2,155,1,0,0,15,1,1
49829,0,3,165,1,0,0,8,6,5
49830,0,2,165,1,0,0,8,0,6
49831,0,2,132,1,0,3,11,0,4
49833,1,0,155,1,0,0,11,0,2
49834,0,2,139,3,0,0,7,0,4
49835,0,2,102,1,0,3,7,4,4
49836,0,2,149,1,0,0,6,6,2
49838,0,2,164,1,0,0,8,0,4
49839,0,2,125,1,0,1,3,6,5
49844,2,2,17,1,0,0,13,0,3
49845,0,2,43,1,0,0,6,0,2
49847,0,0,57,1,0,3,8,6,2
49848,0,1,77,1,0,3,2,3,4
49849,0,2,57,3,1,0,8,6,0
49850,0,1,164,1,0,0,15,0,4
49852,0,3,164,2,0,3,8,0,6
49853,0,3,125,1,0,0,8,0,1
49856,0,2,162,1,0,3,4,0,4
49858,0,2,143,1,0,0,8,6,3
49859,0,3,71,1,0,0,8,6,1
49860,0,0,71,2,0,0,6,6,2
49862,0,2,43,1,0,3,6,0,4
49863,1,2,71,1,0,0,11,4,2
49865,0,2,33,1,0,0,8,0,0
49866,0,0,57,1,1,3,3,6,7
49867,0,2,43,1,0,6,8,0,4
49868,1,2,117,1,0,3,11,3,4
49869,0,2,164,1,0,6,8,0,2
49870,0,2,43,1,0,3,8,0,3
49873,0,3,145,1,0,0,6,2,7
49874,0,3,164,1,0,1,8,0,2
49876,0,3,68,1,0,0,8,6,1
49877,0,2,110,1,0,6,7,0,1
49878,0,0,33,1,0,0,0,4,4
49879,0,3,9,1,0,3,8,6,0
49882,1,3,60,3,0,6,6,2,1
49884,0,2,52,1,0,0,8,0,1
49885,0,2,110,1,0,3,8,3,6
49886,0,3,53,1,0,6,3,6,1
49887,0,2,165,1,0,0,6,6,3
49888,0,2,165,1,0,3,2,1,1
49889,0,2,117,1,0,6,7,6,4
49890,0,2,149,1,0,0,8,2,3
49891,0,0,165,1,0,0,8,6,5
49893,0,2,165,2,0,0,4,4,3
49895,0,3,165,1,0,0,8,2,3
49896,0,2,165,1,0,3,8,0,5
49897,1,2,102,1,0,6,8,0,3
49900,1,0,165,1,0,0,5,0,3
49902,0,0,27,1,0,0,8,0,3
49903,0,3,165,1,0,0,6,2,7
49904,0,0,102,2,0,0,8,0,5
49906,2,0,27,1,0,0,8,6,2
49908,0,3,57,1,0,0,8,6,4
49909,3,0,165,1,0,3,8,6,3
49910,0,2,165,1,0,3,8,0,2
49911,0,2,165,1,0,3,8,4,2
49912,0,0,164,1,0,0,13,6,4
49913,1,3,165,1,0,6,11,3,6
49914,0,2,57,1,0,0,8,4,2
49917,0,0,165,3,0,6,8,0,2
49918,0,0,164,1,0,0,8,4,2
49919,0,3,110,1,1,0,4,6,0
49920,0,3,165,1,0,6,13,0,0
49921,0,0,165,1,0,3,13,4,2
49922,0,2,18,1,0,3,8,0,4
49923,0,0,145,1,0,0,12,4,2
49924,0,3,164,1,0,0,8,6,3
49925,2,0,164,3,0,0,8,6,8
49926,0,2,165,1,0,0,8,0,2
49927,0,2,33,2,1,6,8,0,0
49928,0,2,33,1,0,0,8,6,3
49930,0,2,165,1,0,0,8,4,3
49932,0,1,9,2,0,6,8,6,7
49935,2,2,33,2,0,0,6,6,2
49936,0,2,165,1,0,0,8,0,2
49940,0,2,165,1,0,0,9,0,3
49941,0,3,71,1,0,0,8,4,6
49942,0,2,165,1,0,0,9,0,4
49943,0,0,71,2,0,0,6,0,4
49945,1,2,163,2,0,0,7,0,4
49946,0,3,71,1,0,0,6,3,4
49948,0,2,165,1,0,0,9,1,7
49949,0,3,72,1,0,6,8,0,7
49950,0,0,164,1,0,6,11,4,3
49952,0,2,57,3,0,0,8,0,4
49955,0,0,71,3,0,0,11,0,2
49956,0,3,57,1,0,6,7,0,4
49957,0,2,145,3,0,3,2,6,4
49958,0,2,75,1,0,0,8,6,3
49959,0,0,71,2,0,0,7,0,1
49960,0,2,71,1,0,0,8,6,1
49961,0,3,0,1,0,0,8,1,3
49962,0,2,164,1,0,0,8,0,4
49966,0,3,165,1,0,1,3,0,0
49967,0,2,71,2,0,3,8,0,4
49969,0,3,71,1,0,3,7,6,4
49970,1,3,27,1,0,1,8,0,7
49971,0,0,127,1,0,3,8,0,4
49972,0,2,77,1,0,6,10,6,4
49973,0,2,57,3,0,6,8,4,4
49974,0,3,47,1,0,6,6,0,4
49975,0,2,57,1,0,0,7,0,4
49977,0,2,132,1,0,3,4,0,3
49978,0,2,77,1,0,3,8,6,2
49981,0,3,57,1,0,0,8,0,4
49982,2,3,164,2,1,6,8,1,3
49983,2,2,53,2,0,0,8,6,8
49984,0,2,164,1,0,0,8,6,1
49985,1,0,67,1,0,0,1,4,5
49987,0,3,164,3,0,6,10,1,7
49988,0,3,141,1,0,0,8,0,4
49989,0,2,33,1,0,3,13,0,3
49990,0,2,33,3,0,6,7,0,1
49991,0,2,53,3,1,3,7,3,6
49992,0,3,33,1,0,0,8,0,4
49993,0,3,165,1,0,0,5,2,4
49994,0,3,119,1,0,0,8,0,7
49996,0,2,57,2,1,0,13,0,2
49997,0,0,150,1,0,0,8,6,0
49998,2,2,72,1,1,0,7,1,7
50000,1,0,165,1,0,0,12,0,2
50003,0,3,110,2,1,0,8,4,7
50004,0,3,164,1,0,4,6,0,2
50005,0,3,18,1,0,0,15,0,0
50006,1,3,72,1,0,0,8,2,7
50007,0,3,165,1,0,0,8,0,3
50008,0,2,57,3,1,6,8,6,4
50009,0,1,57,1,0,3,8,0,7
50010,0,2,165,1,0,0,8,2,9
50013,0,2,10,1,0,3,11,3,3
50014,0,2,33,1,0,6,8,6,9
50015,0,0,164,1,0,0,8,6,7
50016,0,0,165,1,0,0,8,6,3
50017,0,3,33,2,1,6,8,1,7
50018,0,2,164,1,0,6,8,4,2
50019,0,2,165,1,0,6,12,5,5
50021,1,3,110,1,0,1,3,4,0
50022,0,3,119,1,0,0,10,4,6
50025,0,2,27,1,0,1,8,6,0
50026,0,1,165,2,1,6,8,6,4
50027,0,3,165,1,0,0,8,0,2
50028,1,3,165,1,0,6,11,3,4
50029,1,2,165,1,0,0,8,0,3
50030,0,3,12,1,1,6,7,6,3
50031,0,2,164,1,0,3,8,0,5
50032,0,0,53,1,0,3,6,0,5
50033,0,2,57,1,0,3,8,0,3
50034,1,3,165,1,0,0,11,6,3
50035,0,0,165,1,0,0,8,0,4
50038,0,0,164,1,0,6,7,0,3
50039,0,3,75,1,0,6,9,3,1
50040,0,0,18,1,0,3,11,6,4
50041,2,3,165,1,0,0,5,0,2
50042,2,3,165,3,1,6,5,6,8
50044,1,3,165,1,0,6,8,0,2
50045,0,2,87,2,0,6,8,0,7
50046,0,2,165,1,0,6,8,2,3
50047,0,1,27,3,0,6,8,0,2
50048,0,3,164,1,0,0,6,3,2
50049,0,2,165,1,0,0,6,0,3
50050,0,3,165,1,0,6,15,0,4
50051,0,2,115,1,0,0,4,6,5
50053,1,2,165,1,0,6,12,0,2
50054,0,2,165,1,0,3,8,0,3
50055,0,2,165,3,0,0,12,0,3
50057,0,2,165,1,0,0,8,4,0
50058,0,3,165,1,0,4,5,0,3
50059,0,2,101,1,0,0,4,6,3
50060,0,2,165,1,0,0,8,4,2
50062,0,2,165,1,0,0,8,0,2
50064,0,3,27,1,0,3,8,3,3
50065,0,3,127,1,0,3,8,2,1
50067,2,2,165,2,1,6,8,3,8
50069,0,2,71,1,0,0,8,4,2
50070,0,2,119,1,0,0,8,6,4
50072,0,2,33,1,0,0,8,0,4
50074,0,1,11,1,0,6,8,0,4
50076,0,2,165,1,0,3,8,0,2
50077,1,2,163,1,0,0,8,3,3
50080,0,3,165,1,0,0,0,6,3
50083,0,0,57,1,0,3,6,6,3
50084,1,3,60,1,0,3,6,5,0
50085,0,2,165,1,0,0,13,4,4
50086,0,0,71,1,0,0,15,0,5
50088,0,1,71,1,0,3,11,6,5
50089,1,2,71,1,0,3,8,0,8
50090,0,2,164,1,0,0,6,2,4
50091,0,3,57,2,0,4,9,6,4
50092,0,2,71,2,0,0,8,2,4
50094,0,3,57,1,0,0,8,6,3
50095,0,2,164,1,0,0,3,6,4
50097,2,2,165,1,1,6,8,3,4
50098,0,0,73,1,0,6,7,6,5
50099,0,2,77,1,0,0,8,6,4
50100,0,3,164,1,0,0,13,5,7
50101,0,3,71,1,0,0,8,2,1
50102,0,0,53,3,1,0,8,6,2
50103,0,2,132,1,0,3,8,5,2
50104,1,2,164,1,0,0,7,3,0
50105,2,2,143,1,0,6,8,6,2
50106,0,2,164,1,0,0,8,6,7
50107,0,2,164,1,0,3,2,6,7
50109,0,2,145,1,0,0,8,6,4
50113,0,2,71,1,0,0,8,1,7
50114,1,3,165,1,0,6,6,1,2
50116,0,2,57,3,0,6,8,0,4
50119,0,3,94,2,0,0,8,0,6
50121,0,0,76,1,0,3,8,6,3
50122,0,3,37,1,0,0,3,0,4
50123,0,3,165,1,0,6,8,6,3
50125,0,1,117,3,0,3,8,0,3
50126,0,1,164,1,0,3,3,3,6
50127,0,0,143,1,0,0,8,0,4
50128,0,3,165,1,0,0,4,0,2
50132,0,2,165,1,0,3,13,6,0
50133,0,2,57,3,0,3,13,6,3
50134,0,3,57,1,0,6,6,0,1
50135,0,3,165,1,0,3,3,2,2
50136,0,2,165,1,0,0,8,0,2
50137,0,2,132,2,0,0,8,0,5
50141,2,3,165,2,1,6,8,0,7
50142,0,2,164,1,0,6,8,0,0
50143,0,2,165,1,0,0,8,4,0
50144,0,2,165,1,0,0,8,0,0
50145,0,2,165,1,0,6,8,5,4
50146,0,3,164,1,0,6,11,2,7
50147,0,2,57,3,1,0,8,0,6
50149,0,3,71,1,0,6,8,0,7
50150,0,2,165,1,0,0,6,0,3
50153,0,1,165,1,0,0,8,6,2
50154,2,3,45,3,0,0,8,6,5
50155,0,2,165,1,0,3,6,0,1
50157,0,2,165,1,0,6,7,2,7
50158,0,3,57,3,0,6,8,0,2
50160,0,0,165,1,0,0,6,0,3
50162,0,2,165,1,0,0,8,6,5
50163,0,3,165,1,0,0,8,4,3
50165,2,3,165,2,1,6,8,4,1
50167,0,0,165,1,0,0,8,0,0
50168,0,2,33,1,0,0,8,0,3
50169,0,1,131,1,0,3,6,6,2
50170,0,3,145,2,1,0,6,4,7
50171,0,3,27,1,0,0,5,6,2
50174,0,3,165,1,0,0,13,6,5
50177,0,0,125,1,0,0,8,6,5
50178,2,1,165,2,1,6,6,2,7
50179,0,2,33,1,0,3,6,6,2
50181,2,2,71,1,0,0,8,1,2
50182,0,0,33,1,0,6,6,0,4
50183,0,2,165,1,0,0,12,0,0
50185,0,2,72,1,0,3,11,0,6
50186,0,3,12,3,0,6,10,6,1
50188,0,2,132,1,0,0,13,6,3
50191,0,2,149,1,0,3,3,6,1
50192,0,3,131,1,0,6,8,6,1
50193,3,2,145,1,0,0,8,4,3
50195,0,3,132,1,0,4,8,0,4
50197,0,0,150,1,0,3,8,0,1
50198,0,2,164,1,0,0,8,6,5
50199,0,0,18,1,1,6,3,6,0
50200,1,0,77,1,0,0,6,0,5
50202,0,2,57,1,0,3,13,0,4
50203,1,3,127,3,1,3,3,0,6
50204,0,2,53,1,0,3,8,3,6
50206,0,1,57,0,0,0,8,4,9
50207,1,0,57,1,0,3,3,6,6
50208,0,3,57,3,0,1,8,2,2
50209,0,2,132,1,0,3,11,6,7
50210,0,3,38,1,0,4,7,0,1
50211,0,2,44,1,0,3,8,0,4
50212,0,2,165,1,0,6,3,6,3
50213,0,2,115,1,0,0,6,6,3
50214,0,2,53,1,0,3,8,5,4
50215,0,0,145,1,0,3,8,4,3
50216,0,1,71,1,0,0,8,0,0
50220,0,2,33,1,0,6,7,0,4
50222,0,2,75,1,0,6,8,6,4
50224,0,0,167,3,1,0,15,3,4
50226,0,2,164,1,0,0,3,6,1
50227,0,2,164,1,0,0,11,6,4
50228,0,2,57,3,0,6,8,0,4
50229,0,0,53,1,0,4,6,6,1
50230,0,2,101,1,0,0,8,0,8
50232,0,3,33,1,0,6,8,6,7
50234,0,3,164,1,0,0,8,6,4
50236,0,3,165,1,0,0,12,0,2
50238,0,2,165,1,0,6,8,4,0
50239,0,2,164,1,0,0,11,3,0
50240,0,2,164,1,0,0,7,6,7
50241,0,2,165,1,0,0,4,6,2
50244,0,2,71,1,0,0,8,0,2
50245,0,3,165,1,0,0,12,0,0
50246,0,0,164,3,0,0,8,6,2
50248,1,2,165,1,0,0,14,0,2
50250,3,2,165,1,0,6,8,0,0
50252,0,3,165,1,0,0,8,0,6
50255,0,0,57,1,0,6,7,0,4
50256,0,2,164,1,0,0,8,6,7
50258,1,2,165,1,0,0,12,0,1
50259,0,2,165,1,0,0,15,6,2
50262,0,2,165,1,0,0,8,0,2
50263,0,2,165,1,0,0,6,4,2
50264,0,2,165,1,0,0,8,0,5
50265,0,3,165,1,0,0,5,0,3
50266,0,2,165,1,0,6,8,4,4
50267,0,2,165,1,0,0,8,0,6
50268,0,3,165,1,0,0,12,0,2
50269,0,0,165,1,0,0,8,0,2
50270,0,2,33,1,0,6,8,4,7
50271,0,2,27,1,0,0,8,0,1
50273,0,3,33,1,0,0,10,0,0
50274,0,3,150,1,0,4,7,0,1
50275,0,0,165,1,0,0,6,6,3
50283,0,1,165,1,0,1,13,5,0
50284,0,2,53,1,0,3,8,0,4
50285,0,3,53,1,0,4,8,0,6
50286,0,3,165,1,0,3,8,0,2
50290,1,1,71,1,0,3,8,0,4
50293,0,0,165,1,0,3,8,0,2
50296,0,2,165,1,0,6,7,4,4
50301,0,0,169,1,0,0,8,0,2
50302,0,1,12,1,0,3,8,0,4
50303,0,3,71,1,0,0,15,0,6
50304,0,2,57,2,1,0,15,0,2
50305,0,3,71,1,0,3,15,0,9
50306,0,1,132,1,0,3,4,2,6
50307,0,3,80,1,0,3,8,6,6
50308,0,2,71,1,0,0,6,1,1
50309,2,2,43,1,0,0,2,3,2
50310,0,1,162,2,0,0,8,2,4
50311,0,2,131,2,0,3,8,0,3
50312,0,2,164,1,0,0,8,0,4
50313,0,2,164,1,0,3,8,0,3
50316,0,3,60,1,0,0,8,6,7
50318,2,3,71,2,0,0,4,6,2
50320,0,3,12,1,1,0,8,3,4
50321,0,3,71,1,0,0,8,4,2
50322,0,2,71,2,0,0,8,6,2
50323,0,2,132,1,0,0,8,6,4
50324,0,2,141,1,0,6,10,0,0
50325,0,3,71,1,0,0,8,0,6
50326,0,3,159,3,0,6,7,3,4
50331,0,3,83,1,0,0,7,0,1
50334,1,2,125,1,0,3,2,6,3
50335,1,3,83,1,1,0,8,1,4
50338,0,0,165,1,0,0,7,3,4
50339,0,0,164,1,0,6,8,0,1
50340,2,1,57,2,0,6,15,0,1
50341,0,2,165,1,0,0,8,4,5
50342,0,2,31,2,0,0,9,6,0
50344,0,2,57,1,0,0,8,6,3
50345,0,3,164,1,0,3,11,1,1
50346,0,2,110,1,0,0,8,6,1
50348,0,0,131,1,0,0,0,6,3
50349,0,3,165,1,0,0,2,3,4
50350,0,3,33,1,0,0,8,6,4
50351,1,0,165,1,0,0,4,0,3
50354,0,2,162,1,0,3,8,0,1
50358,0,0,127,1,0,3,6,6,5
50359,1,2,149,1,0,3,13,6,0
50360,0,3,164,1,0,0,13,0,3
50361,0,2,33,1,0,3,3,6,0
50362,0,0,101,1,0,0,7,0,4
50363,0,0,164,2,0,6,7,6,8
50364,0,2,137,1,0,3,8,6,0
50365,0,2,165,3,0,0,9,0,4
50366,0,2,165,1,0,0,8,0,2
50367,0,3,164,1,0,0,8,6,9
50370,0,3,75,1,0,0,8,0,2
50373,0,2,71,1,0,0,8,0,1
50378,0,3,164,1,0,0,8,6,3
50379,0,3,165,2,1,0,3,0,0
50380,0,2,165,1,0,3,2,0,1
50381,3,2,33,1,0,0,8,0,0
50382,0,0,165,1,0,3,12,4,0
50384,0,2,165,1,0,0,8,3,3
50385,0,1,165,1,0,0,6,5,2
50386,0,2,101,1,0,0,7,0,2
50387,1,0,165,1,0,0,8,1,2
50388,0,2,165,1,0,6,11,4,3
50389,1,2,164,1,0,3,2,0,0
50391,0,3,71,2,0,0,15,3,1
50392,0,3,165,1,0,0,8,2,4
